,summary,severity
2757,Directive closed twice,minor
2758,Missing whitespace for the auth_failure_action hook,trivial
2761,Simple Search no longer works,critical
2762,[PostgreSQL] Many searches on Pg fail with a taint error,critical
2763,Release Notes for Bugzilla 3.6.2,blocker
2764,User autocomplete fills in empty values instead of the autocomplete value,critical
2765," @foo= bar in email_in.pl is not parsed correctly, due to a missing whitespace before ""=""",minor
2766,FILTER txt should also remove &nbsp;,minor
2767,_sync_fulltext() not called when (un)setting an existing comment as private,minor
2768,IE6 throws many JS errors,major
2769,Some comments incorrectly disappear for users not in the timetracking group,major
2770,"""Only bugs with at least X votes"" should not be in the ""Search by People"" section of query.cgi",minor
2771,Release Notes for Bugzilla 3.4.8,blocker
2772,Release Notes for Bugzilla 3.2.8,blocker
2773,Email Sent To: No One,major
2775,"In flagmail, the Date header field splits the Subject header field in two",minor
2776,checksetup.pl detects wrong version of perl modules,major
2777,"got cf_ciphase doesn't exist problem when upgrading from 3.2.3 -> 3.6.2,",critical
2779,[Oracle] Filing first bug crashes Bugzilla,critical
2780,Convert all Bugzilla->get_fields calls to Bugzilla->fields,minor
2781,Object documentation for component has a typo,trivial
2783,Wrong description for editing a flag,minor
2784,The deadline is not kept in saved searches when set to 'Now',minor
2786,Editing 'Field Values' is documented as 'Legal Values',minor
2788,confirm-action.html.tmpl did not include the reason,minor
2789,"see_also field incorrectly allows urls like ""show_bug.cgi?id=2323"" (with no domain)",minor
2791,Searching by percent complete in boolean search throws an error,major
2792,The before_table hook in list/table.html.tmpl needs to be moved higher in the template,minor
2793,xlsx files are corrupted sometimes when downloading as attachment,major
2794,Bugzilla::Bug::add_see_also does not check for undef input,minor
2795,Silver css border on header makes it look misaligned,trivial
2797,CGI.pm compile options are different under mod_perl than normal,minor
2798,[SECURITY] Content/Header injection due to non-random multipart/x-mixed-replace boundary,critical
2799,Using Show/Hide Advanced Fields in IE8,minor
2800,XML-RPC fails with SOAP::Lite 0.711 and 0.712,major
2801,useless horizontal scrollbar always visible on show_bug.cgi in Classic skin,minor
2804,bug_status_type does not work as a query parameter,minor
2805,"""Linux Distributions"" should link to the ""Prerequisites"" wiki page, not ""Linux_Distro_Installation""",minor
2806,Unprivileged users cannot create bugs any more,critical
2807,"Vertical margins between header, footer, and content are not consistent",trivial
2808,buglist redirects URL without directory when behind proxy and proxy lacks a directory,minor
2809,"Release Bugzilla 4.0rc1, 3.6.3, 3.4.9 and 3.2.9",blocker
2810,Release Notes For Bugzilla 4.0rc1,blocker
2811,"CSS and JS expiry scheme doesn't work with mod_perl enabled, clobbers error log",minor
2812,"Text badly aligned for ""deadline"" and ""bug numbered"" in the search page",minor
2813,[SECURITY] Bugzilla 4.0 and Trunk need a YUI upgrade to avoid .swf XSS vulnerability,critical
2814,"Security advisory for Bugzilla 4.0rc1, 3.6.3, 3.4.9 and 3.2.9",blocker
2815,"Creating an attachment without a ""comment"" param in the URL causes an internal error",minor
2816,URLs in the See Also field are not linkified when the user is logged out,minor
2817,Release Notes for Bugzilla 3.6.3,blocker
2818,The calendar widget is not available in the Time Summary page,minor
2819,Unused variables passed to flag/list.html.tmpl,trivial
2820,Release Notes for Bugzilla 3.2.9 and 3.4.9,blocker
2821,bugzilla remember last login data even another user login later,critical
2822,Keywords field covers custom fields.,minor
2823,Searching based on longdesc returns two comment fields in buglist header,minor
2824,Quicksearch fails in 3.6.3 if List::MoreUtils is not installed,major
2825,Don't generate cookies for logins done over GET via the WebService,minor
2826,Remove mention of 3.0.x from Localizer's Guide,minor
2827,misstype in global/messages.html.tmpl,trivial
2829,"""our $VERSION = BUGZILLA_VERSION"" fails on Perl 5.12 if BUGZILLA_VERSION contains ""rc"" or non-numeric characters",minor
2831,Enclose checksetup.pl between <kbd> and </kbd> tags in templates,trivial
2833,"[SECURITY] Tokens generated from weak source of randomness, allowing an attacker to guess a password change token and change the password of any account",critical
2835,"[SECURITY] XSS via summary in ""possible duplicates"" table due to lack of encoding by YUI",major
2836,"Release Bugzilla 4.0rc2, 3.6.4, 3.4.10, and 3.2.10",blocker
2838,"Security Advisory for Bugzilla 4.0rc2, 3.6.4, 3.4.10 and 3.2.10",blocker
2840,Bugzilla::Migrate->create_legal_values chokes trying to create components,major
2841,[SECURITY] Adding saved searches lacks CSRF protection,minor
2843,[SECURITY] Creating/editing charts lacks CSRF protection,minor
2844,Column changing lacks CSRF protection,minor
2846,"remove trailing whitespace from <div id=""view_disabled"" >",trivial
2847,"[SECURITY] chart.cgi vulnerable to header-injection due to use of |print ""Location:""| instead of $cgi->redirect",critical
2849,Misspelling in setting_info_invalid error message,trivial
2850,Bugzilla::Migrate crashes trying to create bugs with resolutions,major
2851,Remove 'colchange_columns' hook from the Example extension,minor
2852,"Product and component  mismatch , a product without any component gets component of other projects in advance search",minor
2853,unable to register account,major
2854,simple search broken with multibyte query string (advanced works),minor
2855,"Create account page has ""Send"" as submit button, which doesn't make sense",trivial
2856,Update Release Notes for Bugzilla 4.0rc2,blocker
2857,Release Notes for Bugzilla 3.6.4,blocker
2858,Release Notes for Bugzilla 3.4.10,blocker
2859,Release Notes for Bugzilla 3.2.10,blocker
2860,XSS in CGI:IRC on landfill via 'R' parameter when using 'nonjs' interface,major
2861,Example in quicksearch priority shortcut is incorrect,minor
2862,QA JSON-RPC client sends arguments when it shouldn't and can't handle 500 responses,minor
2863,"SQLite: ""No such function MOD"" when running collectstats.pl",major
2864,Bug.add_attachment is missing an error code and should fill in content_type for patches,minor
2865,"Bug.legal_values throws warnings when you pass an undef ""field""",minor
2866,A link pointing to 404 in the interface,minor
2867,User.get doesn't require its required parameters and include_disabled is misdocumented,minor
2868,Release Bugzilla 4.0,blocker
2869,Private Comments are sent to persones outside the insider group,major
2870,Specifying a target for a link in a product or group description should be allowed,minor
2872,"[SECURITY] ""Raw Unified"" patch diffs can cause XSS on this domain in IE 6-8 and Safari",major
2873,Release Bugzilla 4.1.1,blocker
2874,border radius style css3 compliant,trivial
2875,Products containing spaces won't show any bugs while browsing on RH5. Spaces appear as %20,major
2876,"Description of field days_elapsed missing from global/field-descs.none.tmpl, so it could not be translated",trivial
2877,New default bug limit makes time summary results confusing,minor
2879,Rename bugmail-common.txt.html to bugmail-common.txt.tmpl,minor
2880,"The Advanced Search page should make it clear that the ""Search by People"" section is only about login names, not real names",minor
2881,Bugzilla->usage_mode( USAGE_MODE_BROWSER ) doesn't change Bugzilla->usage_mode,minor
2882,Bugzilla->error_mode( ERROR_MODE_WEBPAGE ) doesn't change Bugzilla->error_mode,minor
2883,Math::Random::Secure's dependencies frequently do not install properly,critical
2884,Possibly broken authentication in token.cgi,minor
2885,"The Error Console in Firefox 4 reports ""unbalanced tree was written using document.write()"" when reporting a new bug or when visiting the ""User Authentication"" panel in the Parameters page",minor
2886,"""Custom Search"" twisty not remembering its position",minor
2887,Bugzilla 4 priority names can't be distinguished in search results,minor
2888,Fields in bug reports go over the right side border when the window is too narrow,minor
2889,user redirected to welcome page after loggin on,minor
2890,Modifying the default user object modifies the DEFAULT_USER constant,minor
2891,"The ""Show Votes"" page is completely broken",major
2892,"All user fields (assignee, QA contact, Add CC) have the page title as the ""title"" attribute",trivial
2893,"500+ consecutive lines of markup whitespace in show_bug.cgi flags table, depending on flag states",minor
2894,Going back to the new bug page loses the description if possible duplicates have been searched for,major
2895,Voting for bugs where the product allows only one vote per bug but that isn't clear in the voting form or help,minor
2896,"Release Bugzilla 4.1.2, 4.0.1, 3.6.5 and 3.4.11",blocker
2897,Release Notes for Bugzilla 4.0.1,blocker
2898,Release Notes for Bugzilla 3.4.11,blocker
2899,Misleading error message when file to be attached is not readable by browser,minor
2900,Users with a + in their email address are unable to reset their passwords,major
2901,Cannot shrink-back attachment description textarea on detailed edit,minor
2902,Abbreviated Summary ending in multi-byte utf-8 characters breaks,trivial
2904,importxml.pl crashes when importing keywords,major
2905,Comment reply link doesn't add trailing newlines any more,minor
2907,Move votes_container css style to external style.css instead of template,minor
2908,html_quote escapes @ causing mailto links to not be processed,minor
2909,Quicksearch only works for ASCII strings (when quoted),minor
2910,"undef error - Can't locate object method ""walk_parts"" via package ""Email::MIME"" at Bugzilla/Mailer.pm line 95.",major
2911,"Security Advisory for Bugzilla 4.1.3, 4.0.2, 3.6.6 and 3.4.12",blocker
2912,"Release Bugzilla 4.1.3, 4.0.2, 3.6.6 and 3.4.12",blocker
2913,XSS in Bugzilla Test Install creation script and on createaccount.cgi via maintainer email,minor
2916,"Recursive ""Verify new product details"" page when attempting to move multiple bugs to another product",major
2917,Remove the obsolete [% FLUSH %] directive,trivial
2918,Voting Extension templates have unfiltered directives,minor
2919,Example extension templates have unfiltered directives,minor
2921,"Uninitialized value in Search.pm when running a query with ""a CC list member contains foo""",minor
2922,Escape '>' in js filter,minor
2923,[SECURITY] Account preferences page trusts user-modifiable field for obtaining current e-mail address,major
2925,Dragging text into the QuickSearch field on index.cgi doesn't delete the help text in this field,minor
2926,Style for #somebugs is duplicated in create-guided.html.tmpl,trivial
2927,Release notes for Bugzilla 3.4.12,blocker
2928,Release notes for Bugzilla 3.6.6,blocker
2929,Release notes for Bugzilla 4.0.2,blocker
2931,"Bugzilla crashes when no token is passed to token.cgi but the script expects one, because tokens are incorrectly validated",minor
2932,"version.pm 0.92 and newer forbids negative values, making checksetup.pl fail with the error ""Invalid version format""",major
2933,GenerateUniqueToken() fails if the table doesn't contain a userid column,minor
2935,migrate.pl fails at requirements check,major
2936,Foreign keys aren't renamed correctly when DB tables are renamed,major
2938,"When a user edits the last bug of a buglist and his user pref is set to ""Show next bug in my list"", the page header looks like to have missing data",minor
2939,Editing votes crashes Bugzilla,major
2940,Removing an invalid URL from the See Also field crashes Bugzilla,major
2941,Calling Product.get while being logged out causes high CPU usage on the Bugzilla server,critical
2942,Spelling: idenfifying -> identifying,trivial
2943,Incorrect parameter type in WebServices documentation for Bug.add_comment,minor
2944,"The See Also field is not visible in ""Format for Printing""",minor
2945,required fields have broken colors,minor
2946,[SECURITY] XSS when viewing new charts or tabular and graphical reports in debug mode,critical
2947,"""There is no saved search named"" page has a ""forget"" link",trivial
2949,"Release Bugzilla 4.2rc1, 4.0.3, 3.6.7 and 3.4.13",blocker
2950,Improve the error message thrown by Update.pm when updates.bugzilla.org is unavailable,minor
2951,CSRF vulnerability in createaccount.cgi allows possible unauthorized account creation e-mail request,minor
2952,CSRF vulnerability in token.cgi allows possible unauthorized password reset e-mail request,minor
2953,Account lockout notifications are not notifying the maintainer,major
2954,[SECURITY] The User.offer_account_by_email WebService method lets you create new user accounts independently of the value of Bugzilla::Auth::Verify::*::user_can_create_account,critical
2955,[Pg] Update from 4.0 or older to 4.2 or trunk fails when bug_see_also field is populated,critical
2956,The SQL query to remove older searches from the profile_search table should be more robust,minor
2957,Release notes for Bugzilla 3.4.13,blocker
2958,Release notes for Bugzilla 3.6.7,blocker
2959,Release notes for Bugzilla 4.0.3,blocker
2960,Release notes for Bugzilla 4.2rc1,blocker
2961,"Security advisory for Bugzilla 4.2rc1, 4.0.3, 3.6.7 and 3.4.13",blocker
2962,Test 1 fails if PERLLIB contains paths with whitespace,minor
2963,Multiple clicks of the reply link on comments keeps adding the reply text to the new comment box,minor
2964,"The content of the ""emailregexpdesc"" parameter is not escaped when displayed to the user",minor
2965,Cloned bugs will include duplicates in the CC list if the reporter is also CC'd to the bug,minor
2966,"showdependencytree misleading in ""hide resolved"" view if all bugs are resolved, with ""does not depend on any bugs"" or ""does not block on any bugs""",trivial
2967,Input areas are too pronounced in bug view which makes it difficult to digest the information quickly,minor
2968,"Fix the documentation of WebServices that the next major version is 4.4, not 5.0",blocker
2969,Remove references to url_quote filter,trivial
2970,The regexp in Bugzilla::BugUrl::JIRA::should_handle() isn't restrictive enough (min two letters required),minor
2971,Rename duplicated series names before inserting the new index in the series table,minor
2972,[SECURITY] JSON-RPC permits to bypass token checks and can lead to CSRF (no victim's action required),critical
2973,Update Query Cookbook for new workflow,trivial
2974,"Release Bugzilla 4.2rc2, 4.0.4, 3.6.8 and 3.4.14",blocker
2975,"Security advisory for Bugzilla 4.2rc2, 4.0.4, 3.6.8 and 3.4.14",blocker
2976,Release notes for Bugzilla 3.4.14,blocker
2977,Release notes for Bugzilla 3.6.8,blocker
2978,Release notes for Bugzilla 4.0.4,blocker
2979,Update release notes for Bugzilla 4.2rc2,blocker
2980,Plain-text only emails are mangled when they contain non-ASCII characters,major
2983,Release Bugzilla 4.2 and 4.0.5,blocker
2984,Release notes for Bugzilla 3.6.9,blocker
2985,Release notes for Bugzilla 4.0.5,blocker
2986,Security advisory for Bugzilla 4.2 and 4.0.5,blocker
2987,[SECURITY] User lockout policy can be bypassed by altering the X-FORWARDED-FOR header,major
2988,attachment details page has broken colors,minor
2990,"HTML markup validation: unescaped ""&"" in CSV link on buglist.cgi",minor
2991,Bugzilla::Field shouldn't assume that someone else already loaded required modules,minor
2992,XMLRPC content-type verification fails if a charset is provided,blocker
2993,"In the documentation license, the address of the FSF is incorrect",minor
2994,config.cgi was broken by checkin for bug 731175,major
2997,Tabular reports' column headers do not use display_value,minor
2998,bugmail.html.tmpl is generating broken HTML code,minor
3000,"If you're not allowed to change status or resolution, their values are being displayed unlocalized",minor
3001,"Release Bugzilla 4.3.1, 4.2.1, 4.0.6 and 3.6.9",blocker
3002,Release notes for Bugzilla 4.0.6,blocker
3003,Release notes for Bugzilla 4.2.1,blocker
3004,"Security advisory for Bugzilla 4.2.1, 4.0.6 and 3.6.9",blocker
3005,MySQL search ignores stopwords,minor
3006,interdiff failure results in: Use of uninitialized value in string ne at Bugzilla/Attachment/PatchReader.pm line 213.,minor
3007,Throw an error early when calling a method from a non-existent class,minor
3008,[SECURITY] The JS template for buglists permits attackers to access all bugs that the victim can see,critical
3009,Comment toggling text is not localizable because it's in a .js file,minor
3010,database add index audit_log_class_at_time_idx for audit_log,major
3011,"SMALLSERIAL is of type INT2, not INT1",trivial
3012,Use of uninitialized value in numeric lt (<) at showdependencygraph.cgi line 299.,trivial
3013,"providing an invalid search type operator results in: Can't locate object method """" via package ""Bugzilla::Search"" at Bugzilla/Search.pm line 1752",minor
3015,Perl modules that start with a protocol (eg HTTP::Header) are not escaped correctly in SAFE_URL_REGEXP,minor
3016,Can't add / remove a local see also if you cannot edit the other bug,minor
3017,Classification doesn't work as z-axis on reports,major
3018,Don't display autocomplete box when there are no possible choices,minor
3019,CSRF vulnerability in buglist.cgi allows possible unauthorized setting of default search options,minor
3020,"CSRF vulnerability in query.cgi allows possible unauthorized use of ""Set my default search back to the system default""",minor
3021,There is not a plain link to a bug (i.e. to the top of the bug) in html bugmail,minor
3022,Do not link a bug alias with its bug ID for bugs you cannot see,minor
3024,"Use ""cannot"" instead of ""can not""",trivial
3025,Remove leftover support for single-file skins,minor
3027,Query timing attack allows extraction of private bug data,minor
3028,The server push page no longer displays all debug data,minor
3029,Cannot view dependent bugs when there are many,minor
3030,Attachment is attached to old (one previous) comment by email_in script,minor
3031,Reduce CGI_URI_LIMIT from 8000 to 2083 when using Internet Explorer,minor
3032,Mention the data type of 'product' param in POD of Bugzilla::Component->new to avoid misunderstanding,minor
3033,mandatory fields not displayed correctly in ie 8/9,minor
3034,"mid-air collision option for ""submit only my comments"" possibly removing/resetting custom tracking/status flags",major
3035,"No token assigned to ""Un-forget the search""",minor
3036,"Specific Search without search words yields invalid_column_name message, complaining about sort order ""relevance desc""",minor
3037,Use of uninitialized value in pattern match (m//) at /data/www/bugzilla.mozilla.org/Bugzilla/UserAgent.pm line 191,minor
3038,Unable to attach a file to a bug with perl 5.16.0,major
3039,Correct two minor errors in the doc of WebService::Bug::get(),trivial
3040,Don't panic when CC list contains extra commas,minor
3041,duplicates.cgi must include Bugzilla::Bug,critical
3042,Username Enumeration via request.cgi 'requester' parameter,minor
3043,Syntax error in Bugzilla::User::Setting API doc,trivial
3044,Increase bugs_activity primary key size to INTSERIAL for future growth,critical
3045,Increase longdescs primary key size to INTSERIAL for future growth,major
3046,[SECURITY] HTML bugmail exposes information about restricted bugs,critical
3047,"Release Bugzilla 4.3.2, 4.2.2, 4.0.7 and 3.6.10",blocker
3048,Release notes for Bugzilla 4.2.2,blocker
3049,"Security advisory for Bugzilla 4.3.2, 4.2.2, 4.0.7 and 3.6.10",blocker
3050,Release notes for Bugzilla 4.0.7,blocker
3051,Release notes for Bugzilla 3.6.10,blocker
3053,It is possible to search on history for comments and attachments you cannot see,major
3054,[Oracle] Oracle crashes if a column listed in ORDER BY appears twice in SELECT,critical
3056,"Display ""The changes to your votes have been saved"" in green instead of red",trivial
3057, -moz-border-radius is obsolete and must be replaced by the standard border-radius CSS property,minor
3058,"checksetup.pl fails to check the version of the latest Apache2::SizeLimit release (it throws ""Invalid version format (non-numeric data)"")",major
3059,[SECURITY] Do not leak the existence of groups when using User.get(),major
3060,"list/list.js.tmpl is restored when upgrading Bugzilla using CVS with the BUGZILLA-3_6-STABLE, BUGZILLA-4_0-STABLE and Bugzilla_Stable tags",major
3061,"Release Bugzilla 4.3.3, 4.2.3, 4.0.8 and 3.6.11",blocker
3063,PostgreSQL databases can be created with the wrong encoding,major
3065,show a warning when interdiff reports errors,minor
3066,[SECURITY] Missing escaping of the username can lead to LDAP injection,critical
3067,"Prevent directory browsing in docs/, extensions/ and all other subdirectories of Bugzilla",minor
3069,Release notes for Bugzilla 4.2.3,blocker
3070,Release notes for Bugzilla 4.0.8,blocker
3071,Release notes for Bugzilla 3.6.11,blocker
3072,"Security advisory for Bugzilla 4.3.3, 4.2.3, 4.0.8 and 3.6.11",blocker
3073,Many boxes on Tinderbox fail because Bugzilla now requires 5.10.1 and only 5.8.8 is available,critical
3074,AllowOverride Options missing when running under mod_perl,major
3076,"Reloading bugzilla automatically shows the login form in the header, like user clicked on 'Log In'",minor
3077,"The ""Design your own Bugzilla T-shirt, Sweatshirt, or Hoodie"" link on bugzilla.org returns ""403 Forbidden""",minor
3078,updates.bugzilla.org is no longer available over HTTPS,minor
3079,"""Reset Assignee to default"" and ""Reset QA Contact to default"" should only be checked when the assignee/qa-contact is the default",minor
3081,PostgreSQL 9.2 requires DBD::Pg 2.19.3,major
3082,Newlines in multi-line fields issue,minor
3083,Inconsistency in field names in editcomponents.cgi,minor
3084,Downtime for landfill,minor
3085,Unknown dot(.) is present instead of 'T' in console while running testserver.pl on Windows,trivial
3086,Operator's email address is exposed to anons on attachment deletion,minor
3087,Use of uninitialized value in pattern match (m//) - Util.pm line 74 (from enter_bug.cgi),minor
3088,"Security advisory for Bugzilla 4.4rc1, 4.2.4, 4.0.9 and 3.6.12",blocker
3089,"Release Bugzilla 4.4rc1, 4.2.4, 4.0.9 and 3.6.12",blocker
3090,Release notes for Bugzilla 4.4rc1,blocker
3091,Release notes for Bugzilla 4.2.4,blocker
3092,Release notes for Bugzilla 4.0.9,blocker
3093,Release notes for Bugzilla 3.6.12,blocker
3095,bugzilla.org has no documentation for the 4.4 branch,blocker
3096,[SECURITY] Security vulnerability in YUI's swfstore.swf in YUI 2.8.2 and 2.9.0,critical
3097,JavaScript error on the Advanced Search page when a classification has a product invisible to the user,major
3098,bug_link() is called twice per bug in bug/process/results.html.tmpl,minor
3099,Minor documentation fix in Bugzilla::Component,trivial
3100,The description of custom fields is not filtered in the help page,minor
3101,Searching by commenter is slow,major
3102,The requester and requestee fields in the Requests page are way too small in narrow windows,minor
3103,use numeric format when specifying time zones in RDF output for buglist.cgi,minor
3104,Querying for strings in comments is now ultra slow,major
3105,First and last link should be disabled on bug navigation when we are on the First and last bug respectively of the buglist.,minor
3106,"Unclosed <tr> in dependency block (""Blocks"")",minor
3107,Typo in code comment: request_cahce,trivial
3108,Bugzilla::Bug->check() doesn't support the new caching mechanism,major
3110,Bugzilla/Install/Requirements.pm no longer uses Safe,trivial
3111,Only build default_authorizer on request,trivial
3112,flags should honour check_can_change_field(),minor
3113,the comment box should be hidden if check_can_change_field() reports the user is unable to comment on the bug,minor
3114,Remove the unused global/help.html.tmpl template,trivial
3115,"Release Bugzilla 4.4rc2, 4.2.5, 4.0.10 and 3.6.13",blocker
3116,Release notes for Bugzilla 4.4rc2,blocker
3117,Release notes for Bugzilla 4.2.5,blocker
3118,Release notes for Bugzilla 4.0.10,blocker
3119,Release notes for Bugzilla 3.6.13,blocker
3120,"Security advisory for Bugzilla 4.4rc2, 4.2.5, 4.0.10 and 3.6.13",blocker
3121,change jobqueue.pl to spawn worker processes to deliver bugmail to avoid memory leaks,critical
3123,Order quips chronologically when listing them,minor
3124,"In Product.get, include_fields => ['components'] no longer returns data about components",major
3125,"interdiff fails with ""No valid patch files were found in the attachment"" on mod_perl",critical
3126,"It is possible to create a new bug with a non active target milestone, version or component",minor
3127,[SECURITY] XSS in show_bug.cgi when using an invalid page format,critical
3128,HTML injection possible using the bug alias,major
3129,"""Use of uninitialized value in string eq at Bugzilla/BugUrl/Bugzilla/Local.pm"" warning during a 4.0 to 4.2 upgrade",minor
3130,[Oracle] importxml.pl fails with ORA-01830: comment timestamps are not correctly formatted,major
3131,"bug summary tooltip now includes ""---"" for unresolved bugs",minor
3133,make see-also's (add) button consistent with other buttons,trivial
3134,Release Bugzilla 4.4 and 4.2.6,blocker
3135,Bugzilla times out when a user has several thousands of votes,minor
3136,Browser button disabled if attachment text exists,minor
3137,mime type detection truncates the first 32 bytes from attachments,critical
3138,"Bugzilla cannot be installed with MySQL 5.6, because the have_innodb variable no longer exists (""InnoDB is disabled in your MySQL installation"")",critical
3139,selectClassification is no longer used,trivial
3140,Status and resolution values in dependency graphs not localizable,minor
3141,"The dependency graph always uses urlbase, even when sslbase is in use",minor
3142,"Clicking ""Back"" after searching causes custom search fields to proliferate",trivial
3143,"[Oracle] When running checksetup.pl for the first time using Oracle as DB server, you get an ""uninitialized value"" warning",minor
3144,"Oracle fails with ""ORA-04043: object T_GROUP_CONCAT does not exist"" when installing Bugzilla for the first time",critical
3145,"Bug.search called with no arguments returns all visible bugs, ignoring max_search_results and search_allow_no_criteria",major
3146,Remove <blink> tags,trivial
3147,Custom fields are shown twice in report axis selectors,trivial
3148,"Missing description in the ""Bug Fields"" page for ""Importance""",minor
3149,The usermatchmode parameter no longer exists. The POD for User.get must be fixed accordingly,minor
3150,Setting a non-privileged user as a requestee on a secure bug while ccing the same user to give access at the same time fails,minor
3151,Password creation directions incomplete,trivial
3152,An error about longdescs.comment_id is thrown by MySQL 5.1 and older when upgrading to 4.4 if sql_auto_is_null = 1,major
3153,Release notes for Bugzilla 4.4,blocker
3154,Release notes for Bugzilla 4.2.6,blocker
3156,Hint how to change the email address should only be displayed if the address *can* be changed,minor
3157,Cache filter_wants,minor
3158,Only retrieve database fetched values if requested,minor
3160,"Replace |FILTER no_break| by |class=""nowrap""| to prevent dashes (U+002D) from being replaced by non-breaking hyphens/dashes (U+2011)",minor
3161,malformed sql generated as a result of bug 879055,major
3162,Not able to increase 'version' width,minor
3164,Remove deprecated code about CGI 2.75,trivial
3165,The pink colour of private comment will turn to white after refreshing the page,minor
3166,Bug status anchor different on create and modify bug page,trivial
3167,"Duplicated CSS rule for ""bug_id_container input"" in search_form.css",minor
3168,"API documentation for Product.update incorrectly mentions the ""Product must have version"" error message",trivial
3169,REST endpoint returns both JSON and HTML errors when running under mod_perl,major
3170,"Bug query results page ""long format""/""xml"" button spacing issue",minor
3173,"patchreader should not set the ""expires"" header",minor
3174,"Release Bugzilla 4.5.1, 4.4.1, 4.2.7 and 4.0.11",blocker
3175,Clarify on the CreateAccount page that email address is login when param emailsuffix is set.,trivial
3176,Consecutive whitespaces in field values are ignored in <select> elements,minor
3177,"Bug History page, ""back to"" should not be striked of only Bug # should be striked off.",trivial
3178,Grammar error in the documentation,trivial
3179,error when %recipients is empty (e.g. after bugmail_recipients empties it),minor
3181,When creating a bug the version selection box is not highlighted as a required field,minor
3182,"under mod_perl, HTTP/200 is returned when etags match If-None-Match",critical
3183,007util.t fails due to a missing dependency to DateTime,minor
3184,[SECURITY] CSRF in process_bug.cgi,major
3185,Release notes for Bugzilla 4.0.11,blocker
3186,Release notes for Bugzilla 4.2.7,blocker
3187,Release notes for Bugzilla 4.4.1,blocker
3188,"Security advisory for Bugzilla 4.4.1, 4.2.7 and 4.0.11",blocker
3189,[SECURITY] CSRF when updating attachments,major
3190,Do not list the target milestone in bugmail headers when usetargetmilestone is off,minor
3191,[Oracle] Crash when non-mandatory free text custom fields are left empty on bug creation,major
3193,mid-air conflict fails to check all changed fields,major
3194,"""invalid token"" error if someone else changes the CC list while viewing a bug",major
3195,bug history/activity shouldn't collapse multi-line values to a single line,minor
3197,"In buglists, flags are sorted alphabetically instead of using their sortkey",minor
3198,Fix typo in Bugzilla::Component documentation,trivial
3199,vers_cmp() incorrectly compares module versions,major
3201,"When loading bugs with large number of attachments, $bug->attachments reloads all flags for each attachment  even if preloaded",minor
3202,"Custom Search using 'FIELD ""does not contain the string"" STRING'  does not work if the non-standard field value is NULL (i.e. a nullable text field created by an extension)",minor
3203,Bug Mail does not correct notify when two people have made changes,minor
3204,Release Bugzilla 4.4.2 and 4.5.2,blocker
3205,Release notes for Bugzilla 4.4.2,blocker
3206,"SQLite, binary Attachments",major
3207,Poorly worded error message when attempting to attach a file that is too large,minor
3208,CSRF vulnerability in xmlrpc.cgi using Flash,major
3209,XSS in the comment tag field,minor
3210,Grammar error on features page,trivial
3211,Guided bug entry form lists components disabled for new bug reports,trivial
3212,Update links on latest version of docs to ReadTheDocs,major
3213,"User.get ignores the ""maxusermatches"" parameter and allows listing all email addresses",minor
3215,"Digest::SHA 5.82 and newer always croak on wide characters, preventing saved searched from being displayed",major
3216,Patch 4.4.1 to 4.4.2 fails,major
3217,modify_keywords() shouldn't throw an error when an unprivileged user doesn't alter the keywords list,minor
3218,[SECURITY] Dangerous control characters allowed in Bugzilla text,minor
3219,"All ""Help"" links in the header and footer of pages point to inexistent files",major
3220,or_groups: bad SQL for determining whether a user can see a product,major
3221,"Mid-air collision text is confusing, especially when it's about comments",trivial
3222,"The ""Confirm Changes"" button in the ""Suspicious Action"" page appears on the right of the error message with wide screens",minor
3223,Comment Preview tabs broken in New bug page,major
3224,Bugzilla crashes when editing a flag type which is not specifically requestable,major
3225,Spelling mistakes in Bugzilla/WebService/Bug.pm,trivial
3226,Remove the useless buglist_joined variable in buglist.cgi,trivial
3227,Comment textarea has padding:0,minor
3228,Typo in Bugzilla/Template.pm,trivial
3229,'now' is interpreted as midnight for searches,minor
3231,Storable error generating when create etags for Bug.get under certain circumstances,major
3232,Bugzilla crashes because it tries to import a non-exported login_token() subroutine from Bugzilla::Auth::Login::Cookie,blocker
3233,Document that bug tags can be searched by RPC.,minor
3234,show_bug product list is sometimes missing the actual product a bug is in,critical
3235,"Useless HTML formating for ""Is mandatory"" field in Field Edition",trivial
3236,"Release Bugzilla 4.5.3, 4.4.3, 4.2.8 and 4.0.12",blocker
3237,Release notes for 4.4.3,blocker
3238,Release notes for 4.2.8,blocker
3239,Release notes for 4.0.12,blocker
3240,"Security advisory for Bugzilla 4.5.3, 4.4.3, 4.2.8, and 4.0.12",blocker
3241,"patch updates for 4.4.3, 4.2.8, and 4.0.12 releases don't work",blocker
3242,URLs pasted in comments are no longer displayed,major
3243,"Emergency releases: 4.5.4, 4.4.4, 4.2.9 and 4.0.13",blocker
3244,"Release notes for Bugzilla 4.4.4, 4.2.9 and 4.0.13",blocker
3245,Fix typo in documentation,trivial
3246,Incorrect quote usage in global/header.html.tmpl,minor
3247,data/assets: empty generated css-file,critical
3249,Add Group.get RPC call,minor
3250,Copyright header missing from Bugzilla::BugUserLastVisit,minor
3251,Invalid HTML in template/en/default/bug/create/create-guided.html.tmpl,trivial
3252,Add after_comment_textarea hook to edit attachment page,minor
3253,xmlrpc can be DoS'd with billion laughs attack,major
