,summary,severity
3122,Loading any plugin crashes firefox.,critical
3124,firefox crash when i check print preview,critical
3125,Iframe inside an absolute positioned div crashes Browser,critical
3126,doesn't  survive hibernate,critical
3127,"confusion over imported ""favorites"" as ""bookmarks""",minor
3128,Deleted URL from location bar reappears after switching tabs,minor
3129,CPU goes to 100% of use viewing this site,critical
3134,Crash when printing or accessing print preview,critical
3135,Phantom Cursor in text boxes,trivial
3137,Pressing enter on first screen of create a profile wizard automatically creates a new profile (doesn't go to the screen where you selecte name/location),minor
3138,RSS not accessible,major
3141,Page partially displayed when Javascript is enabled,major
3142,a problem with tables,major
3143,Firefox crashes when accessing view->page style menu,critical
3144,url bar and search plugin bar are broken after search plugin installation,major
3145,"Add Bookmark dialog: extra entry ""Bookmarks Toolbar"" generates error",major
3146,Attempting to install an extension no longer triggers yellow info bar (notification) if a site isn't whitelisted or if software installation is disabled,major
3147,crashes when i go to that page,critical
3149,Fails to open attachments with norwegian (non-ASCII) characters in filename,major
3150,"Preferences-->Privacy-->button ""Settings"", wrong accesskey",trivial
3151,The web page content can't be grabbed by GOK when there are multiple tabs,major
3154,Firefox crashes on techreport site about quakecon keynote,critical
3155,Whole systems crashs when opening page with overlaying div-Tags,critical
3156,"Firefox 1.0.6 crashes in Yahoo Finance (as of Aug16, 2005)",critical
3157,Right click to copy URL not going to clipboard,minor
3158,Right click on lock icon in location bar spawns certificate page AND toolbar context menu,minor
3159,Cannot print to Xerox Splash G640 DC12,major
3161,"talkback not installed, no way of installing, docs out of date",major
3163,error displayed instead of login dialog when access ftp site requiring login and password,major
3165,does not honor PRE tag,major
3168,"error msg: ""The connection was refused when attempting to contact... """,critical
3169,"McAfee's website, their page won't load in Firefox.  It will load in Internet Explorer",major
3171,After upgrading from 1.04 to 1.06 all web pages time out,critical
3172,Shift+clicking a chrome:// bookmark fails,minor
3173,Crash on printing / print-previewing indicated URL,critical
3175,crash if I visit a site,critical
3177,Chatzilla extension does not work,major
3180,Crashes on clicking on back arrow.,critical
3181,"Once installed Tabs not visible, but exist",major
3182,Context Menu on Bookmark right-click is dead,major
3183,Strange crash in DP Branch with Sessionsaver extension,critical
3184,A pop-up window gets by the popup blocker,major
3185,Open in tabs should have more intuitive title,minor
3189,window.stop() crashes Firefox [@ nsGlobalWindow::ScrollByLines],critical
3193,Inconsistent button font size in accept/deny cookie dialogs,trivial
3195,Focus is lost on filtering in Cookies/Permissions dialogs,minor
3196,Escape key inconsistency (closes most preference subdialogs but not Cookies/Exceptions dialogs),minor
3200,Firefox freezes or stops responding for no apparent reason.,critical
3202,FireFox crashed after going to a page and hitting the back button [@ XPCWrappedNative::FlatJSObjectFinalized  - js_FinalizeObject],critical
3203,Back & Forward navigation fail when using JavaScript to insert an iFrame,major
3205,firefox crashes without crashreport,critical
3206,Upload setting wrong Content-Type for files if you downloaded files with such an extension from a server that provided the wrong Content-Type for them,major
3208,"incompatibility of registry entries with java control panel, causes error if you select applet tag support for Mozilla",major
3209,search plugins completely disapeared in deerpark,major
3211,Memory-Leak when opening oversized GIF-Image.,critical
3212,Unable to Control+Click Popup Menu in Bookmarks when no bookmark/folder is selected,minor
3213,"Crashes after installing Google toolbar and it goes to the ""Finish Installation"" window",critical
3214,Application Hijacking has been detected by my Sygate firewall.,major
3215,specifying an empty style sheet results in strange behavior,major
3216,"a error is displayed at the javascript console when a script sets the value of an input to """" (empty string)",minor
3217,css drop-down menus disappear when drop-down over embedded flash object in firefox,major
3218,command-t for new tab does not work with capslock,minor
3219,Firefox window resize performance regression,major
3220,textarea fields in forms are not rendered,major
3221,Unable to open .pdf file with Adobe Acrobat Standard 6.0.2 and Mozilla Firefox 1.0.6,major
3222,crash when opening page packages.gentoo.org,critical
3223,Making a searchplugin *.src unreadable and doing a search crashes Firefox,critical
3224,Large jpegs corrupt display,major
3226,Opening and closing a tab leaks memory,critical
3228,"Text fields are not displayed on first draw, but are on second",major
3229,"On first installing, control-T fails to bring up new tab.",minor
3230,Advanced Javascript options not working,major
3233,Crash [@nsCRLInfo::nsCRLInfo] clicking a flash ad,critical
3234,Search in no way works on ENTER,major
3235,Right-click on Personal Toolbar entry - Open In New Tab sometimes doesn't function,minor
3237,"The mouse will not operate correctly when using copy and paste, there is a slight delay.",minor
3238,customized toolbars are reset to default because of corrupt localstore.rdf after search plugin update check,major
3239,"crash when scrolling down in the ""View/Edit Actions"" window of the download options",critical
3240,Missing border on right side of menu when first displayed,minor
3241,"Middle-click on menubutton that closes a menupopup does not set _moz-menuactive=""false""",minor
3242,Having Clear Private Data set to run at the closing of Firefox causes the program to hang in Linux [@ nsDragService::Observe],critical
3244,"Crashes if I put cursor in search field, URL field and when I try tabbed browsing",critical
3245,"Standalone Flash files open, but embedded Flashes in webpages do not",major
3246,Live Bookmark item Open In New Tab does not open the link,major
3247,Cannot print preview this page,critical
3248,images do not display on refresh,major
3251,"Viewing Cookies Causes Them Not to Be Erased by ""Clear Private Data""",major
3253,any microsoft product crashes when clicking links with msn video open,critical
3254,Crash when typing in reply box while page is still loading,critical
3255,"firefox crashes. fresh load of firefox, if clipboard has no data, right click crash",critical
3257,"Crash when doing search for example ""c & c generals"" in 1.5 Beta1 without """"",major
3260,null description in helper version info leaves Download Actions blank,major
3261,Changing Live Bookmark URL doesn't remove current items before loading new URL,minor
3262,Tabbed browsing crashes when we right click and choose close other tabs,critical
3263,secure page does not load,major
3264,Pictures not displaying in web pages,major
3265,Fails to save Preferences,major
3267,Segfault on login attempt,critical
3268,component not displayed if specific search term entered,minor
3271,Crash [@ _PR_MD_ATOMIC_DECREMENT - js_GC],critical
3272,Serious JS GC crashes since when used with screen reader,critical
3273,Crash when I visit this page,critical
3274,Homepage field not supporting autocomplete for each URL,minor
3275,[Mac] Context menu items for bookmarks toolbar items don't work,major
3276,"mouse pointer ""hot spot"" wrong after opening first tab",minor
3277,Tabs cannot be closed in recent fx-trunk,critical
3278,Browser will never unload if a stringbundle is removed by an onunload-listener while a java applet is shown.,critical
3279,crash if loading page http://www.diag-leuchten.de/,critical
3280,Preferences/Connection Settings... does nothing,major
3281,"Remove unused preference ""browser.tabs.opentabfor.urlbar"" from firefox",trivial
3282,Severe focusing problems in Beta 1,major
3283,Crash when pressing 'start' button on page http://www.comp.lancs.ac.uk/computing/users/ss/nonogram/auto.html,critical
3285,"Firefox v1.5 beta on W2K SP4 - leaves multiple processes running after close, caused hardware problems",critical
3286,FireFox CRASHES when viewing web-page,critical
3287,"""Clear Private Data"" only succeeds to remove cookies on the next startup",major
3288,FireFox CRASHES when viewing web-page,critical
3289,"Impossible to add new searches to ""Favorite Searches"" on ebay",major
3290,copy paste of text not working 70-80% of the time,major
3291,Fix help button placement under UNIX,minor
3294,OS shutdown sequence freezes due to non-reply from firefox process,critical
3296,Macromedia Flash content is not loading and is not visible.,major
3297,Salon.com home page does not load,major
3302,outlook 2K doesn't open hyperlink and firefox doesn't open,major
3304,'Go' button tooltip refers to address field instead of Location Bar,minor
3305,Dropping a tab to another tabbar should drop the URL,minor
3308,Firefox crashes while using Aurigma's ImageUploader under certain conditions,critical
3309,"Middle-Click or Crtl-Left-Click does not open new tab for certain types of links, but does for others.",major
3312,comment textarea located on top of img,minor
3314,Unable to run Firefox with --trace-malloc,major
3315,"location.href to relative page not work after calling FSCommand from Flash, but work in IE",major
3316,Browser hangs if providing an incomplete url with the last domain character missing,critical
3317,crash,critical
3319,Permission denied visiting ANY wabsite.,critical
3320,Migration API tweak for 2.0,minor
3322,Can no longer allow certain sites to access clipboard (cut/copy/paste) in Firefox 1.0.7,major
3324,"Browser hangs, cpu usage goes to 70+%",critical
3325,"Builded firefox from sources crashes, but precompiled works",critical
3326,"nsIDOMWindowInternal.alert, NS_ERROR_FAILURE, Component returned failure code: 0x80004005",major
3327,"Frequent problems displaying websites when new tabs and pages selected at right-click of hyperlink. Instead of displaying site, the tab or page will idle as if no link was given. Some graphics (pictures mostly) not being dispalyed at start of page and ...",major
3329,crash if I use the back button (or the backspace key) [@  nsBlockFrame::ReflowLine],critical
3330,"When loading site, browser reaches a breakpoint and closes",critical
3331,"FF crashes if you go to the URL from above and click on ""Click here"" to print",critical
3333,scroller does not respond to labtop touch pad virtual scroller,major
3334,Answers.com Quick Searches link is broken,minor
3335,Can't print,major
3336,firefox crashes when roaming cost overview is displayed,critical
3337,Adobe Acrobat  Reader 7.0 plugin will not load,major
3339,rich text format stopped to work properly!!!,major
3341,Bookmarks toolbar has lost all functionality,major
3342,"Firefox freezes when I choose Tools/Options, won't open popup pages",critical
3345,dragging bookmarks in bookmark manager  to new location rearranges all other bookmarks,minor
3346,"Sidebar max-width shouldn't be in px, consistency with the Go menu",minor
3347,crash on every visit to page,critical
3348,firefox crash on visiting the british telecom (bt.com) shop.,critical
3349,FF crashes every time it tries to render this code.,critical
3351,"local LAN http page, very simple page, most often loads partially",major
3353,Only one open tab QI's for ISimpleDOMText,major
3354,Memo board combo box not working <scrool to different pages > and the submit button is missing,major
3355,chaotic dropdown behaviour with a particular stylesheet,minor
3357,firefox (all) hangs when viewing pages with a lot of text,critical
3359,png images rendered as a black box,major
3361,Full URL not displayed after cmd/ctrl/shift-enter and switching tabs,minor
3363,Memory access violation [@ nsRect::nsRect],critical
3364,Bookmarks context menu stays when hovering over other folders in bookmarks toolbar,minor
3365,1.0.x users have no way to re-enable software installation (message bar that appears when xpinstall.enabled is false points to removed UI),major
3367,Adobe 7 plugin fails to display pdf in last tab when there are several tabs open,major
3368,It crashes at http://www.viajar.com before content  is rendered,critical
3369,"""tab"" key navigation on form element failed",major
3371,Dragging text that would normally load a bookmark keyword into the new tab button should work,minor
3373,onscroll fires before scrolling with smoothScroll enabled,minor
3374,maps.google.com fails,major
3375,query.cgi no longer dynamically changes components when the product is changed,major
3378,PNG problem,major
3380,"Error: uncaught exception: [Exception... ""Component returned failure code: 0x80004005 (NS_ERROR_FAILURE) [nsIWebProgress.removeProgressListener]""  nsresult: ""0x80004005 (NS_ERROR_FAILURE)""  location: ""JS frame :: chrome://global/content/bindings/tabbro...",major
3381,Firefox segfaults frequently. It has no patern (or seen in normal use),critical
3383,Firefox crashes on Print Preview exit,critical
3385,Crash when attempting to print the page,critical
3386,Firefox 1.5 Beta 2 Freezes at movies.yahoo.com,critical
3387,Firefox crashes when resisizing fonts with Alt+Scroll wheel,critical
3388,"the system crashes every time i click something, or it doesn't load",critical
3390,textarea shows scroll bars even when style is set to overflow:hidden,minor
3391,FF crash every time on attempting to render this page in normal or safe mode,critical
3392,selecting an entry in the history dropdown doesn't work (autocomplete broken),major
3394,namespaceURI properties of nodes in XHTML documents are null,minor
3395,Crashes before page is rendered. Title shows up in window decoration before crash.,critical
3396,Firefox continues to use old Talkback version (Firefox10) even when upgraded to 1.5,major
3397,Firefox does not display images,major
3399,Dropdown select menus missing border,minor
3402,Firefox doesnt open links from other Apps.,major
3403,"Copy and Paste between Firefox Tabs and Windows does not work, while it works fine with external applications like notepad.",major
3404,Browser crash after back [@ 0x00000000],critical
3405,firefox hangs.,critical
3407,"history.dat contains entries deleted from the ""date and site"" view",major
3408,"""Auto-detect proxy settings"" and the autodetected proxy becomes unavailable",minor
3409,browser crashes if i enter http://foxtrick.px.cz/,critical
3410,Often crashes after click bloglines notifier,critical
3411,Accessible hierarchy incomplete/incorrect,major
3412,Caret-moved events are not always reported,major
3413,crashes when page loads with flash ads,critical
3415,Bookmark menu items are taller than other menu items,trivial
3418,"Whenever I try to use Google Reader, either only half of the page opens or none of the links work. Works in IE.",major
3419,Bad punctuation in Options->Advanced->Update,trivial
3420,content is rendered outside the window if width is reduced,major
3421,2nd Vertical Scroll bar missing,major
3422,Sense.no - [trunk] No longer processes buttons in forms,major
3423,"After deleting a bookmark in the bookmarks-menu and a click in the page, the menu text color in the selection has the wrong color (black) and stays forever",minor
3424,mouse wheel will not scroll inside a javascript frame with HTML content,minor
3425,unable to open new links or showing popup notices,major
3426,[Mac] There's neither a dash nor a space between the url to the page title in popups's titlebar (was: Window opened with window.open method has wrong title),major
3427,"Firefox 1.5 beta just closes itself and gives no error while browsing, It happens the most often in Deviantart",critical
3428,Start menu shortcuts point to wrong directory after installing in custom directory,minor
3430,visiting this page crashes firefox,critical
3431,Broken Web Site Report Locks Up After Filing a Report,critical
3432,they just added 128 bit encryption,major
3434,Switching Tabs will completely clear my clipboard,major
3435,Crash occurs upon closing Firefox 1.5 BETA - I installed Google Toolbar (for Firefox) moments before...,critical
3436,A very long div causes a severe graphics bug,major
3437,does not display name of document in title bar when using .pdf,minor
3438,Crash if I open the web page (see URL),critical
3439,Popup blocker fails to block popup,major
3442," @import css -- file not found, cache to be cleared manually",major
3444,"When I select Real Player as my preferred audio player, I get the window with ""open with Quicktime Player (default)"" and no other options, then I get the ""unsupported transport"" in the Quicktime player.",major
3445,web page crashes when clicking on certain pages,critical
3446,html links on hindustantimes.com do not work,major
3448,Popup window doesn't open when clicking link,minor
3450,Neither HOME nor END nor Page Up nor Page Down work on any of the webpages,major
3451,Popup blocker in Firefox 1.0.7 does not handle listed exceptions. Firefox 1.0.1 does.,major
3454,Opening reuters.co.uk site crashes Firefox,critical
3455,tooltip (with incorrect text and position) in search bar drop down,minor
3456,Page rendered with View Source (Not HTML Rendering),major
3458,Cache/download problems when downloaded file changes server side,major
3459,Firefox-1.4 fails to start with no error messages,critical
3463,URL crashes Firefox,critical
3464,Image properties show used password in clear text,major
3467,Cells in the same table column have different widths.,minor
3468,Firefox crashes on startup if bookmarkbackups/ is unreadable [@nsBookmarksService::ArchiveBookmarksFile],critical
3469,Firefox hangs after you start the Bookmark Manager!,critical
3470,cant change and save home page. in OPTIONS,major
3472,firefox freezes when it loses write permissions to ~/.mozilla stored on AFS,critical
3473,javascript embed dereference after plugin destroy crashes firefox,critical
3475,broken/bad links on google start page,major
3476,Web Page with CSS and DIV is not being rendered correctly.,major
3477,"If link target URL has non-ASCII char that is not encoded by UTF-8, the default file name is always escaped at ""Save Link As...""",major
3478,crash if I try to log of hotmail,critical
3479,Crash of Firefox 1.07 each time after some minutes of surfing [@ ntdll!RtlAllocateHeap+0x199a],critical
3481,crash when opening a link in a new tab [@ 0x12eaa0c8],critical
3482,Combo Box Odd Behaviour,minor
3483,crash when trying to permanently accept certificate,critical
3484,Autocomplete: Tabbing or arrowing ignores entry position at mouse pointer,minor
3485,Both Scrollbars have disappeared completely,major
3486,Uses up 100% of CPU usage when browsing that site.,critical
3487,crash (see Talkback event TB11273741W),critical
3488,"try to do a ""Print Preview"" from this site - FireFox crashes",critical
3493,a:hover does not change very last character in line,trivial
3494,Search pluggins icons are cropped,minor
3495,Location bar autocomplete is case-sensitive on domain names,minor
3496,Unable to view GMail attachments in emails.,major
3497,QuickTime plug-in started for video/x-msvideo (but shows nothing),major
3498,Updater doesn't finish/crash,critical
3499,"If search is set to open in a new tab, Alt+Enter should open the search result in the current tab",minor
3501,no pics displayed except for background pics.,major
3502,Crash after opening htm/html files with file open dialog,critical
3504,left clicking to regain focus in in browser window or to remove selection of selected text causes browser to jump to very bottom,major
3505,Purple Tab Arrow Flashes if Cursor is put on it and may reload tab instead of being moved,minor
3506,Problems with the Post method,major
3510,Selecting cards does not update display - slow response,major
3511,"Crash if I click the left key on the keyboard in an input box with direction:rtl, float:right, legend and fieldset",critical
3513,Tab bar is tinted pink,trivial
3516,different behaviour of the focus of the tab bar while dragging tabs,minor
3518,"""Select All"" and ""Save Link As"" both use accesskey ""A"" in context menu",minor
3521,wrong relative url interpretation with frames,major
3522,Text bar is out of whack,major
3523,[BEOS] Firefox crashes on 1st run with no existing profile [@ nsNetscapeProfileMigratorBase::GetProfileDataFromRegistry],critical
3524,View Image on the MVC diagram (AbiWord generated data url) locks up Firefox and Win2k Server,major
3525,changing url in location bar with drop-down does not always update correctly,minor
3527,Repeatedly opening/closing browser consumes all available page file space,critical
3529,unknown content type dialog leaks domwindow,major
3530,Automatic RSS update causes trouble,major
3531,Crash when opening new window from java applet,critical
3532,"Firefox froze then crashed, when shutting NetIBA website.",critical
3533,"Some incompatibility with Shockwave Flash, Firefox crashes",critical
3534,firefox.exe remains executeing/hanging even after exiting firefox,critical
3535,Firefox spontaneously uninstalls itself after 3 days of working perfectly,major
3536,Firefox crashed when I tried to import my exported bookmarks,critical
3538,Firefox RC2 crashes at a specific weather.com page,critical
3539,Firefox Crashes Repeatedly Even If Just Opened,critical
3541,Non-standard upper-case chars are input as lower case,major
3543,unable to scroll framed-page with mouse,major
3544,null dereference crash in markPageAsTyped,critical
3545,mailto links do not work in Firefox and Outlook and crash the computer,critical
3546,Firefox randomly closes itself while surfing the web or using message boards,critical
3548,An excessively long character string in a form text box causes system lockup,major
3549,FireFox now rarely downloads a search result,major
3550,Print preview crashes when using this page,critical
3551,Firefox forgets settings,major
3552,problems with keybord & others,major
3553,Page cannot be refreshed if network outage occurs during load,major
3555,Can't add bookmarks,major
3559,"using css position:fixed, the cursor in a input box is fixed to a margin setting in a child div so doesn't sync with actual text",minor
3560,Context Menu Hangs When Right Clicking Certain Bookmarks,minor
3561,Plugins do not render at all.,major
3563,"There is NO ""Other Systems and Languages"" for 1.5RC3",major
3564,Firefox 1.07 screwed up upon installation of Flash Player Update from Macromedia.,major
3565,"crashes all the time, since 1.5 beta 2, no specific actions which lead to crash",critical
3566,"The status bar domain name display is not updated when the ""back"" button is clicked (bfcache, XSLT)",major
3567,Middle clicking on option lists causes mousedown,minor
3570,Certificate Revocation List (CRL) is not valid.,major
3571,no flash animations work,major
3574,Window freezes but can still focus tabs,critical
3575,"Crash after firefox is started from thunderbird, then the original window closed and a bookmark selected.",critical
3576,"selectbox does not show options when selectbox is surrounded with <nobr> and style is ""float:left""",minor
3578,Freeze + Not responding to firefox,critical
3580,Hook up Calendar Filtering,blocker
3581,Support for Arbitrary Property/Annotation based Querying,major
3583,Search History/Bookmarks,blocker
3584,[XUL] node.appendChilds() stops execution of a method,major
3588,Firefox crashes almost immediately when trying to open the above url,critical
3590,URL bar not functional with UIM input method,major
3591,firefox taking minimum 70% CPU usage,critical
3592,Loading the above URL and playing the game completely crashed OS X 10.4.3. The system literally shut off.,critical
3593,Firefox hangs when loading a web page from a slow site,critical
3594,Problem with print preview and printing.,critical
3596,Crashes browser every time,critical
3597,Options don't display properly,major
3598,firefox crash when I close the tab,critical
3599,Firefox 1.0.7 hangs and crashes when i sign into microsoft live.com beta,critical
3600,"Text alignment of ""Bookmarks Toolbar Items"" is wrong in customizing",trivial
3601,app area over extended (can't see scrollbars or close tab button),major
3603,The page displays incorrectly in Firefox 1.5,major
3604,Second Print Operation in Session Causes Crash,critical
3606,blank search engine plugin - unable to remove,minor
3607,Cannot checkout on eCommerce sites in Firefox 1.5 - 1.07 works fine.,critical
3608,Click on a PDF download link fails to initialise Acrobat 7 for viewing of file,major
3609,Java applets do not work with Firefox 1.5,major
3610,Firefox 1.5 won't open after installing,critical
3611,alt + b won't display bookmarks when in full screen,minor
3612,ff 1.5 does not display the information in the java applet,major
3613,Java PopupMenu doesn't work in Firefox 1.5 on Mac OS X,major
3614,Firefox crashes when trying to display about:config,critical
3615,Some buttons no longer function after Deer Park alpha 2 update,major
3616,"getAppletContext().showDocument(new URL(""http://www.foo.bar/"")) fails on first visit",major
3617,File type recorded in firefox,major
3619,New browsers open in endless loop,major
3620,"Java Applets Locks User Scrolling, then Locks Keyboard, and then Crashes",critical
3621,"When using the ""Search"" get ""Server not found"" message after upgrade to version 1.5.",major
3622,Pop-up windows have wrong size after upgrade from Firefox 1.0x to 1.5,major
3623,Spacebar entry problem in site entry field,minor
3624,Sorting is not sticky in Places,major
3625,Going back/forward to places is not instantaneous,minor
3626,When pasting the CTRL+'b'; bold characher from mIRC something goes wrong with the rendering.,trivial
3628,"Browser Stops, Http Protocal Stops",critical
3629,Firefox won't start,critical
3631,Firefox can use up to 700MB of memory when opened for hours with about 5-6 tabs open,critical
3632,Flash content never displays on any website using several methods to display the flash content,major
3633,Can't have install.js and install.rdf in the same XPI file,major
3636,Mem surge and crash on particular Bonsai cvsview2.cgi,critical
3639,"Iframe doesn't load in 2nd tab, until tab switches again or refresh with focus on tab with iframe",major
3640,Import Wizard will not allow for importing.,major
3641,Mouse click lost when clicking on an out-of-focus Firefox/Thunderbird,minor
3643,I have a problem with all sites cookies.,major
3644,firefox 1.5 final crashes with gmail bulleted lists when closing the list,critical
3646,The home page content (and all the pages of that domain) is only partially displayed. with style and layout messed up.,major
3647,New Firefox 1.5 popup blocker fails to block popup windows,major
3648,PromptOnSanitize ( Ask me before clearing private data ) setting displays improperly,major
3649,When i click my personal inbox it goes to a problem issue page,major
3650,FF 1.5 not useable when profile is stored in LAN,critical
3651,firefox crashes when trying to print 01 page out of multiple web pages,critical
3652,Flash does not load.  White window only.,major
3653,Firefox 1.5 doesn't completely load the page,major
3654,The window un-maximises itself when moving mouse from toolbar over to first tab.,minor
3655,"Close tab and close other tabs functions do not respond when selected, all open tabs stay open until firefox  is closed.",major
3656,can't load any website after the one been stopped during loading,critical
3657,Optimize statement compilation,trivial
3658,images don't show,major
3659,"Different sites, after running awhile, crashes with a MS Error Message for the js3250.dll. The browser stops working and closes. Sometime it leaves a process visable in the MS task monitor which must be killed manually.",critical
3661,Appears impossible to focus designMode compose box on netscape.com (Netscape ISP email),major
3662,Firefox crashes in nsXULButtonAccessible::GetState,critical
3663,ActivePerl documentation does not behave correctly,minor
3664,history of location bar lost,major
3665,crash on doubleclick (ondblclick) of label inside a div with CSS display actions,critical
3666,mozillla firefox crashes completely when i attempt to open certain websites,critical
3667,disk cache settings upgrade/migration code may need a look,minor
3668,"Not able to 'clear private data' if history is off (= ""remember history for 0 days"")",major
3669,random crash running firefox.exe while instance already present [@ ntdll.dll + 0x11f6c],critical
3670,Standalone flash files no longer executed in Firefox!,major
3672,firefox closes without warning,critical
3674,Mapquest map is blank,major
3676,Only since updating to 1.5 on Saturday.  Slow to load pages.  Hangs up or stalls computer.  No response to right click (for Close for a tab).  No response to clicking on red X (to close window).  No response to CtrlAltDelete.,major
3677,Liveconnect call inside of a textbox's onkeypress() makes typed character be doubled,major
3678,"Page scroll down arrow not visible, unless ""Find in This Page"" bar is activated.",minor
3679,Page Down/Up and Arrow Down/Up keys don't work as expected for page scrolling w/Adesso keyboard.,major
3680,We page crashes every time: https://www.dellbatteryprogram.com/batterymodels.aspx,critical
3681,Entire browser with all the tabs shutting down with an error message,critical
3682,Firefox crashed with gnopernicus magnifier [@ nsXULMenuitemAccessible::GetState],critical
3683,"Browser does not allow open ended tags, on this page, it closes the div tag, therefor not allowing the page to show as instructed.",major
3685,"address violation error, firefox is crashed",critical
3686,Crash [@ 0xfffeff20 / 0xfffeff18] (often @CFDictionaryAddValue) when selecting an item from a menu,critical
3689,Hangs with high cpu and memory usage when loading large directory listing,critical
3691,"JavaScript is supposedly enabled, and the box next to it is checked in the preferences content menu, yet web sites we've tried to use claim that Java Script is actually disabled.",major
3693,"When accessing my Yahoo Mail in a Firefox window and clicking on a link inside the email, a new window is created, instead of a new tab.  This did not happen in the previous release of Firefox.  Why have tabs if this is going to happen?  Why use Firefo...",major
3694,slashdot.org advert box p6 shoves comments to the right,minor
3697,password not recognized even when sucessfully changed,major
3698,Random crashes [@ ntdll.dll],critical
3699,Can't open any web page,critical
3700,[Trunk] Search Engine's wont install from any plugin site,major
3702,large image crashes firefox,critical
3703,"Browser exits when clicking a particular link (no crash, no talkback), ASX file using WMP",critical
3705,Had modem trouble and Firefox got hung.,critical
3706,'HELP' in primary menubar intermitly does not show - see screenshot,major
3707,Firefox 1.5 Hun - crashes all the time (last time when right clicking on a simple image when I tried to use Save As...),critical
3708,Link focusing flickers after changing small icons setting,trivial
3710,Menu bar missing,major
3711,"NPR link to SMIL file, when opened by RealAudio, fails (works with IE 6)",major
3712,"After Update to 1.5, neither Firefox nor Thunderbird can access the network while IExplorer works fine",major
3714,Crashes when system Appearance preference changes,critical
3715,the browser frozen whenever i launch the application,critical
3716,Following image link does not add past page to history,minor
3717,"multiple menuseparators after adding new searchplugin; plugin located under ""Add Engines...""",minor
3718,choose Manage Bookmarks Crashes DP Alpha,critical
3719,Certain preferences lost after Firefox is restarted.,minor
3720,Popup blocker is acvite but DOESNOT block pop ups from this and many other websites like http://www.rediff.com,major
3721,loading this sequence of pages will cause a seqfault,critical
3723,new build 1.5 locks me out of the internet every time it is installed,critical
3725,Links from outside applications not working,major
3726,In Portuguese:P    toda vez que abro o mozilla aparece uma mensagem de erro. que trava e fecha ele,critical
3728,resizing text not always changes the y size of combo box,minor
3729,browser fails to operate,critical
3730,Search engines in toolbar have disappeared and new bookmarks cannot be loaded,major
3732,Firefox non responding,critical
3734,With three tabs open major memory hog,major
3736,Problems with Selection Printing,major
3737,"the main content ""table"" can only be displayed in IE",major
3738,Crash In Firefox 1.5.0.1   Trying to use Yahoo! Mail Beta,critical
3739,"Instead of opening new website on Firefox, the screen will split in half.",major
3740,Got an executable downloaded without consent and even gets executed!,major
3741,"open Tools menu, options. no options window is displayed, but menu titles options show up ""in"" curent web page displayed at the time. browser becomes frozen.",major
3742,Mozilla hangs with 100% CPU usage after opening initial window,critical
3745,"User cannot launch multiple JVM sessions in FireFox, works fine in IE and older Mozilla (1.6)",major
3746,"Crashes when accessing this site, particularly when another tab is open.",critical
3749,Add Bookmark UI,blocker
3751,Firefox crashes when I press [TAB] key to jump of a textbox form to other textbox form,critical
3754,[opensolaris]  clicking on a link in mail reader does not launch firefox,major
3755,Add a stringbundleset element in pageinfo.xul so that overlays can add stringbundles more easily,trivial
3756,Firefox 1.5 hangs very frequently and locks up my gnome 2.0 window manager,critical
3758,Mouse moves on its own when dragging window or resizing,minor
3760,"At the top of page, is located a news scroll made with JavaScript, the block of screen is copied and passed up while the second news is showed.",major
3761,Crash at imgRequest::`vftable',critical
3762,Crash when Places imports FF1.5 bookmarks,critical
3763,bookmarks will not save.,major
3764,"Every time I goto that link, the cpu usage on my computer goes to 100%",critical
3765,NavHistoryResult/Node refactor,blocker
3769,Toolbar.png needs to be cropped,trivial
3773,Selection not restored after delete,major
3774,"When deleting, view does not update correctly.",major
3776,Users expect clearing history to clear searchbar also,minor
3778,"Text selection works left-to-right, not right-to-left (iframe)",minor
3779,bookmark is stored in wrong folder of the same name,minor
3780,Default new tab/window preference is not respected until manually set,minor
3781,Close button on tabs show empty tooltip,minor
3782,browser.tabs.tabClipWidth does not immediately affect first tab when second tab is opened,minor
3783,Static Places-enabled build fails to compile (unresolved externals),blocker
3784,print preview and printing show and print only partial web pages,major
3787,error when moving a tab before it's parent and then closing it (Error: uncaught exception: 2147500037),major
3789,Bookmarks from beta of 1.5 do not carry to the full version.,major
3790,100% CPU loading when viewing page. No real Javascript etc on page.,critical
3791,fx 1.6a1 crashes when trying to upload a file on http,critical
3792,"fx 1.6a1 hangs when viewing another tab, then switching to reader 7 plugin in another tab",major
3793,Hangs CPU-bound preparing to print cheaptickets.com search results,critical
3795,chrome calling content getters (page info -> forms) - at least java trouble,major
3797,server not found (problem loading page),major
3800,ctrl-T triggers Tools menu (alt-T) when opening bookmarks into tabs,minor
3801,cannot see video but can hear sound of video.,major
3803,"window.moveTo(), window.blur(), and window.focus() do not affect window",major
3804,crash when autofill suggestions aren't selected,critical
3805,Site does not display anything because browser.cache.memory.enable is set to false,major
3807,Bad Example: have no graphics cannot open any pictures on this site Good example: If I use Microsoft Explorer programme I can access pictures & graphics but experience heaps of pop ups,major
3815,"Can't see all page, stop about 50%",critical
3816,"Highlighting folder in Bookmarks Manager dose not immediately activate the ""Move"" button.",minor
3818,blank tooltips in Windows XP,minor
3819,Context menu glitch on double right click,minor
3820,Frame flicker regression,major
3822,hang at www.spectral.com/diode.htm because of java applet,critical
