,summary,severity
2010,inconsistent error appearance in Add Exclusion Pattern dialog,minor
2011,"Remote debuggin with CDT cause ""Killing inferior""",major
2012,[Memory Browser]cannot create new memory tab,blocker
2013,Need to export the MemoryBrowser package,critical
2015,"An internal error occurred during: ""Update Monitor""",critical
2016,Newline characters in GDB output not processed,major
2017,Debugger doesn't handle multiple anonymous unions properly,major
2018,TVT35:TCT615: SVE: English element type strings,minor
2019,TVT35:TCT646: JPN: missing mnemonic key on Make Targets context menu,minor
2021,Memory Browser never disposes memory blocks,major
2023,PathUtil.equal should be static,minor
2025,CDT with gdb: Attach to process list does not list all processes in Mac OSX 10.5,major
2026,Index fails with nontype template template parameters.,major
2027,"[concurrency] Unnecessary @SuppressWarnings(""unchecked"") in DSF code",minor
2028,"Other Objects translate to ""..\..\"" in build command",blocker
2029,"[Template Engine] Mappings between labels and values in not reversible for <property> with id=""functional_area""",minor
2030,Search doesn't search,major
2031,Not easy to set gdb process environment,trivial
2032,[Regression] Fix for 287927 delays debug session start on Linux platform,major
2033,Could not see children of a remote directory when it contains a pipe file,major
2034,Outline View PopupMenu Item Addition,minor
2035,Tool Settings File field editor incorrectly draws focus.,minor
2036,"Indexer does not work for types within extern ""C"" { ... }",major
2038,Two source files in assembler project cause to fail stop at breakpoint in debug,major
2039,java.lang.ArrayIndexOutOfBoundsException thrown on rename of a class,major
2040,[services][breakpoints] IBreakpointDMData interface should extend IDMData,minor
2041,[formatter] More heuristics for if-else in macros,major
2043,Tab width setting ignored,major
2044,[vm] AbstractVMProvider.handleEvent() should honor request monitor's cancel request.,minor
2045,[concurrency] Memory leak in RequestMonitor,major
2048,[debug view][vm] Redundant updates on FullStackRefreshEvent,minor
2049,DiscoveryTab.java isn't properly protected against internal array being null,major
2051,Index out of bounds exception- if try to add DiscoveryOptionsBlock tab-cdt 6.0.1,major
2052,Unable to modify code template or create a new C++ source file,blocker
2053,Not able to use built in functions of graphics and winsock in Eclipse IDE using MinGW gcc toolchain,major
2054,"GoToAddressBarWidget does not handle ""ENTER"" key",minor
2055,Launch Group tab not updating properly after hitting Revert,minor
2056,[services] Executor in DsfSession class should be final,minor
2057,MIProcessAdapter doesn't destroy process even if launch timed out,minor
2058,Externalize strings in CDT memory plugins,minor
2059,CDt 6.0.1 prevents me from viewing/debugging through Eclipse/CDT source,major
2060,[dis] DSF Disassembly: Reduce maximum width of FunctionOffset Ruler Column,minor
2061,Completion takes much too long until it aborts,major
2063,[Index] infinite recursion adding function template with exceptions to index,major
2064,"NPE: Plug-in ""org.eclipse.cdt.ui"" was unable to instantiate class ""org.eclipse.cdt.internal.ui.text.spelling.SpellingEngineDispatcher""",minor
2065,[breakpoints] ToggleBreakpointAdapter blocks UI thread waiting on the index,major
2066,stackoverflow while indexing projekt,critical
2070,[Mac] Toggle Source/Header has invalid key binding,minor
2071,Changes in header files do not trigger project changes required for build,major
2072,Managed builder clean command echoes failure even when falling back to programmatic clean,minor
2073,"Launch configuration ""Build configuration"" combobox state is not preserved",major
2075,deadlock in CfgDiscoveredPathManager.getDiscoveredInfo(),blocker
2076,C/C++ Search does not accept syntax to search for operators.,major
2077,I cannot debug anymore. was ok before,major
2078,"Click ctrl+1, double-click on ""No suggestions available"" -> deletes part of the file",minor
2079,unable to make work cdt in linux 9.10,major
2080,CDI Exception in VariableManager.udpate prevents all other updates,major
2081,[expr] 'Add new expression' can end up in the middle of Expression list,minor
2082,Headers not found,major
2084,[disassembly] Unable to step over code when DSF disassembly view is open,critical
2085,[Memory Browser] Allow users to define Memory Browser's default rendering at the system level,major
2086,cpp parser forget about default values after saving .cpp file,major
2087,Source navigation (and semantic colouring) cannot choose between class and namespace.,major
2088,[expressions] Cannot modify expression value in Expressions view,major
2089,Bug in console for standard in/out,major
2090,DOM AST Not loading,major
2091,[Memory Browser] refactoring request,major
2093,Formatter causes wrong layout for #defines for classes with inheritance,minor
2095,Mac key bindings for refactoring are invalid,minor
2096,[can't reproduce] StackOverflow (recursion in template args of instance?),major
2097,Wrong brace matching,major
2098,Confusing comment in ICDIDebugger2,trivial
2099,Potential NPE in C++ Search when CodeReader cannot be obtained for a IFL,minor
2100,Failed to index boost::bind function call.,major
2101,"Cannot run program ""g++"". We can`t compile the C++ project.",major
2102,Wrong representation of using declarations targeting more than 2 declarations,major
2104,semantic highlighting of functions with default argument,minor
2105,[Debug Views] Refresh button doesn't work in M5,major
2106,[Expression View] Cannot modify expression values in Expressions view,major
2107,Strange behavior of source hover on macro definitions.,minor
2108,CountingRequestMonitor status is broken,major
2109,[Disassembly] Disassembly view doesn't take into account active debug context when jumping to an address,major
2110,Content Assist window does not appear when function parameters are not in same line.,major
2111,[breakpoint] Goto marker is broken,major
2112,[disassembly view] Infinite loop retrieving disassembly,major
2113,When adding project to Debug Configurations-,major
2114,Content assist doesn't work for inline function members.,major
2115,[commands] -thread-select and -stack-select-frame should not use --thread and --frame,minor
2116,Breakpoint set after program launch is ignored,major
2117,Run to line action takes more than 10 seconds,major
2118,MACROS after the last function in a c file are not available in IASTTranslationUnit.getMacroExpansions(),major
2119,Live debug session is messed up after terminating snapshot launch session,major
2120,[dis] Improve javadoc for disassembly service,minor
2121,JUnit failure in managedbuilder test40_pathconverter happens occasionally,minor
2124,[debug view] Missing process when not stopping on main with GDB 7.0,major
2125,7.0.0 snapshots require 3.6 not 3.5,trivial
2126,[breakpoints] Breakpoint VM input equals method doesn't take into account for debug context,major
2128,Variable view fails to show details for base class member (next),major
2130,[services] Some services do not dispose of their service tracker,minor
2131,[variables][cdi] Expression service returns wrong number of children for complex structures,major
2132,Can't Open New Project,blocker
2133,"""Add include"" does not work if cpp file has references to needed include.",major
2134,"""Add include"" use """" instead <> for common includes.",minor
2135,Managed build model is not thread safe,major
2136,"[src] No source available for ""main()""",major
2137,[bp] Breakpoints view not updating if launched from C/C++ perspective but updates if launched from debug perspective,major
2138,Possible NPE in CSourceFinder,minor
2139,"[breakpoints] Breakpoints view ""Breakpoint Properties..."" action is missing.",critical
2140,Indexing freezes when parsing code with templates.,major
2141,NullPointerException in MachO-64 parser,major
2142,CPPASTVisitor does not visit ASTNames contained in IASTPreprocessorStatements,minor
2143,[Memory Browser]NPE in Go To Address when devices do not support address space,blocker
2144,[DBCS3.6]: TCH: RHEL5 - Error creating session problem occurred when executed Debug,major
2145,[spelling] Unable to add user dictionary,major
2146,CStorageDocumentProvider should provide annotation model,major
2147,Code completion does not work,major
2148,C++ Indexer not getting updated on programmatic additions  to a C++ file,major
2149,[Internal builder] multiple files including the same header are not all rebuilt when the header is modified,major
2150,New Class wizard doesn't check for C++ keywords during validation,minor
2151,[Accessibility] Error Parser Options is not accessible by keyboard,major
2153,[gnu-extension] no support for '_Pragma' in C++,major
2154,Register values are not updated when switching between frames,major
2155,"[TUR3.6]: C++ project cannot detect ""/usr/include/c++/4.0.0"" library.",major
2156,Multi-thread debugging in regular stop-mode with gdb 6.8 is not working,major
2157,Debug session hangs while expecting user input,major
2158,DSF launch won't work with GDB 7.1+,major
2159,IManagedCommandLineGenerator lacks context,major
2160,[mem][cdi] Need APIs to support memory pages (or memory spaces),critical
2162,Highlighting of member variables using this,minor
2163,Extract Method throws ClassCastException exception,major
2164,No registers with HEAD,major
2166,[debug view] Debug view sometimes hangs after terminating a launch,major
2168,Doxygen support generates @return for constructors and destructors,minor
2169,core.resources can deadlock the CDT project model,critical
2170,Out of memory in c++ parser,critical
2171,[vm] Refactor VMViewerUpdate to avoid data duplication.,minor
2172,Missing unique CDT context Help IDs on various pref panels,major
2173,Indentation is wrong for const method,minor
2174,org.eclipse.cdt.scripting prints to stderr,minor
2176,NPE in DiscoveredPathInfo,major
2177,[event] Double-click event is swallowed by AbstractLaunchVMProvider,minor
2178,"Internal error occurs during: ""Label Job"" and ""has children update""  - Null Pointer Exception",major
2179,Error dialogue box translation errors,minor
2180,[cache] Inefficiency in CommandCache,minor
2181,external settings are changed & lost after project set import replaces existing project,major
2183,[vm][cache] Stack frames missing in debug view,major
2184,TVT36:TCT139: CHS: Mnemonic Keys Aren't Needed for Flyover,minor
2185,"Problem with concenating file-field in ""Test Plugin RegexErrorParser""",minor
2186,"Indexer can't index the following code:) sign, Eclipse is crashed! because of stack overflow",critical
2187,TVT36:TCT170: ITA: It & En panels doens't matching,minor
2189,TVT36:TCT178: PTG: Tools is in English,trivial
2190,Infinite loop in Implement Method command,major
2191,Infinite loop in TemplateArgumentDeduction.fromType,critical
2192,"open declaration on #undef name in file ""ctime"" causes null-pointer-exception",minor
2193,Gdb 7.1 does not take the environment correctly,major
2195,"CDT Quick Outline: After typing C++ method name, first matching method should already be highlighted",minor
2196,[vm] AbstractThreadVMNode may miss to complete an update,major
2197,extract variable refactoring does not infer type  or replace expression correctly,major
2198,add API to allow translation units to provide the path that FileContent uses,blocker
2200,Open eclipse often appear NTVDM CPU has encountered an illegal instruction problem,major
2201,[performance] Rename refactoring is very slow on large projects,major
2202,rename refactoring does not work on va_list local variables,major
2203,[vm][cache] Model errors should be propagated to viewer.,major
2204,Search and C/C++ search window should allow whole word feature,minor
2205,Confusing debugger capabilities,major
2207,Scanner discovery not working,critical
2208,Disassembly truncates 64bit instruction addresses,major
2209,No icon for XL UPC project,minor
2210,[tests] Eliminate the 1s wait at start of each DSF-GDB test.,minor
2211,[console] Cannot have both stdout in console and in file,major
2212,Build console is too slow when build output contains >10000 warnings from a single file.,major
2214,Recursive folder will be created when importing the C project when workspace is the project folder,critical
2217,The Memory Browser Find/Replace logic prefetchs data outside the specified memory range,major
2218,xlc scanner discovery scheduling rule issue,major
2219,org.eclipse.cdt.core.lrparser.feature not found,major
2220,Unknown tool option silently breaks all other options => gives broken build,major
2221,I'm having problems compiling and running eclipse projects,critical
2222,EDC launch imported executable causes divide by zero exception,major
2223,Executables view's source label provider very slow with networked access,major
2224,[launch] Invalid thread access exception during launch,major
2225,Invalid Codan error for return statement,major
2226,fix unmerged xlc/xlupc toolchains,major
2228,Eclipse+Windows+C/CPP+OpenCV+MINGW+GCC compiler problem cannot find -lC:\OpenCV2.0\include\opencv,minor
2229,"[Scanner Discovery] PATH environment variable oddities (Discovery Sanner, Launching)",major
2231,Wrong text in exception of MapProblemPreference,minor
2232,Indent line fails when function returns pointer (ctrl+i),minor
2233,Enhancement request in org.eclipse.cdt.codan.core.param.FileScopeProblemPreference,minor
2234,Incorrect handling of namespaces in debugger,critical
2235,Adding a define at the top-level doesn't correctly rebuild sources where compiler tool has other overriden options,major
2236,Invoking CDT Builder takes over 1 minute for managed project,major
2240,"Weird name for methods when using generates getter and setters on variable ""ID""",minor
2241,header completion via Ctrl-Space stopped working in final Helios release,major
2242,"AbstractIndexerTask.extractFiles(...) uses PossibleTranslationUnit concrete class, breaks standalone indexing",blocker
2244,"""Window->Preferences->C/C++->Editor->Save Actions"" are not working",minor
2245,Thread safety issue reading .cproject  XML,major
2246,Missing type arguments compilation warnings,trivial
2248,case sensitive environments convert to uppercase,major
2249,Unnecessary semicolons in managedbuilder.core,trivial
2250,Missing/unnecessary $NON-NLS$ tags,trivial
2251,Invalid Javadoc tags,trivial
2252,Unnecessary type casts,trivial
2253,Missing @Override annotations,trivial
2254,Unnecessary imports,trivial
2255,eclipse disappeared while index->update with modified file,critical
2256,"Can't debug program, gdb don't run, failed to execute MI command -exec-run",major
2257,The type Assert is deprecated,trivial
2258,Deprecated methods missing @Deprecated annotation,trivial
2260,Javadoc unexpected tags,trivial
2261,Project's names go in conflict while debugging if exist a project's name equal to the root folder of source code under debug,minor
2262,Indexer runs forever,critical
2263,CDT Index grows without bound,major
2264,Eclipse Helios with CDT crashes when expanding project,critical
2265,Getting Library search paths from Tool's Option,major
2266,Cleanup changes made for version 3.1 now that we are going to 4.0,minor
2267,"""NLS unused messages"" warnings running headless build",minor
2268,"[Help Wanted] Disable ""Copy Build Log"" button of build console when there is no build log",minor
2269,"Error in dependencies, can't install CDT",major
2271,Lost preference: build only if changes in workspace,major
2272,string xx=0; compile without errors and later crash debugger,critical
2273,"[update policy] When in manual mode, switching number format should still show value in other formats if value is cached.",minor
2275,"An internal error occurred during: ""FetchJob"".",critical
2276,Cleanup warnings for CDT EDC org.eclipse.cdt.debug.edc.windows.agent,trivial
2277,Error parsing map<...>::iterator as a type in the context of a template,major
2278,"Move ""Editor problem annotation"" preference",minor
2279,add agent capability to request dialog on tcf server,minor
2280,"[Scanner Discovery] Source files with drive-relative paths (""/foo/bar.c"") are not discovered",major
2283,[Scanner Discovery] Regression: Current Directory is never discovered in CDT 6.0.2,major
2284,"""Generate Getters and Setters..."" crashes",major
2285,ctrl+tab does not consider namespace,major
2286,Formatting issue with #define,major
2287,CDT editor hangs up when you execute auto completion,critical
2288,edc - disassembly - ARM - avoid NPE in RangeAndMode#toString(),trivial
2289,test,minor
2290,c:/mingw/bin/../lib/gcc/mingw32/4.5.0/../../../../mingw32/bin/ld.exe: cannot open output file switch.exe: Permission denied,major
2291,"""Updating project..."" takes forever for big projects",major
2292,Dsf attach session requires project,major
2293,Installing GDB Hardware Debugging feature downgrades CDT to 7.0.0,major
2294,build refers to wrong workspace,major
2296,Link with Editor icon in projects view should be the same as used in Project Explorer and Console,trivial
2297,Ctrl+Click navigation is broken,major
2298,Path mapping editor converts normal slashes to backslashes,major
2299,Typing 'Enter' in a multi-line comment might copy too much from the previous line,minor
2300,Correct Indentation after ternary expr ( <stmt> ? <stmt> : <stmt;) incorrect,minor
2301,ExternalSettingsProvider does not update existing macros,major
2302,"edc - details pane does not display strings greater than 256 regardless of ""Max Length…"" setting",major
2303,"edc - ""Max Length…"" context menu item does not appear once EDC is started",major
2304,"endless errors: ""Notifying selection listeners"", StackOverflowError in CPPTemplates parsing",major
2305,*.c and *.C - (not capitalized and capitalized) - get different indexer parser log file,major
2306,How to run Eclipse c++ ide on ubuntu?,critical
2307,Formatter corrupts code,major
2308,"Indexer doesn't recognize ""near"" function",major
2309,[crossgcc]Crossgcc plugin fails to build a project,major
2310,"dereferencing iterator results in ""field could not be resolved"" error",minor
2311,Sorting of follow-up errors from gcc in Problems tab,minor
2312,AIX spawner should kill all child processes,major
2316,Standard Make Project Build locks project,major
2318,"Unnecessary calls to getProjectDescription(IProject, true) are very expensive",major
2321,Folder-Specific properties are not applied,trivial
2322,Problems with CDT install,blocker
2323,c++0x mode autodetection.,minor
2324,Codan does not resolve field correctly,major
2326,Description Scanner Info doesn't release ICProjectDescription,major
2327,Hyperlinks don't work inside macros (regression),major
2328,No space before parenthesis!,trivial
2329,Import/Export Settings Wizard for C/C++ not working correctly for workspace paths,minor
2331,Eclipse GDB Hardware Debugging: 'hook-continue' ignored,major
2332,Oracle Java 6 update 23 crashes when running Eclipse CDT (64-bit version of CDT & JRE) [see comment 7 for workaround],critical
2333,Eclipse with CDT plugin crashes on starting up,critical
2334,the stock hello_world project fails to find gcc,major
2335,checkbox cleared when changing tab in remote application debug configuration,minor
2336,WindowsRegistry#getRegistry() returns null under Win7 64bit,major
2337,[disassembly][api] provisional package should be marked internal in the manifest,minor
2338,[MS Toolchain] Error in compiler command,major
2339,Tooltip on reverse step commands misses a space,trivial
2340,Deadlock reported during startup of cdt.debug.ui,major
2341,CDT headlessbuilder can't handle the dependent projects correctly,major
2342,Missing message in Implement method,minor
2343,return 0 to console causes OS to crash,critical
2344,Crash on startup in non-empty working directory OpenSuse 11.3,critical
2346,SIGSEGV when editing C code,critical
2347,crashed the first time i launched it,critical
2348,Debugging is not happening properly,blocker
2349,C++ semantic error highlighting (e.g. undeclared variable) doesnt work in CDT,major
2351,[Memory Browser] Need to set NULL selection when the tab for the actve rendering is closed,major
2354,Refactor DisassemblyToggleBreakpointsTarget and DisassemblyToggleTracepointsTarget,minor
2355,Remove image /org.eclipse.cdt.doc.user/images/pref_traditional_memory prefs.png,minor
2357,Add FullIndexer again,major
2359,Source bundles are missing for Traditional Memory Rendering and p2,major
2360,[Memory Browser] Persist the Go To Address history in the launch configuration,major
2361,[multi-process] Invalid assert when fetching process information,minor
2362,Eclipse crashes while trying to index an imported project,critical
2363,No Hyperlinks on overloaded operators until AST becomes available,minor
2364,Eclipse crashes while editing C-Headers,critical
2365,Eclipse crashes due to seg. fault in JVM while indexing project,critical
2366,C/C++ IDE automatically shutsdown,major
2367,Indexer and refactoring crash leaving no log,critical
2368,"""Launch failed. Binaries not found"" on Photran",major
2369,Eclipse with CDT crashed,critical
2370,Eclipse CDT crashes every 3-15 mins,critical
2372,Editor position of 'error' keeps focus in 'Project Explorer',minor
2373,The JVM crashes (return code=1) usually after the indexer is ran,critical
2374,Doesn't link functions in a namespace but does link to function decalered as class' static,major
2375,Eclipse  crashing on C++/C Indexer,critical
2376,Project-specific configuration-relations setting is never persisted anywhere,major
2377,Project metadata files are saved unnecessarily,major
2378,JVM crash after creating example C++ project,major
2383,[services] Race condition when initializing DSF services,major
2384,"Launching debug configuration shows ""there are build errors"" window incorrectly",minor
2386,Crash of a fresh downloaded eclipse CDT just after opening the workbench,critical
2387,eclipse crash when indexing on ubuntu,critical
2388,"Problematic frame: # V  [libjvm.so+0x691afb] - Ubuntu 10.10 x86_64, JVM crash using C/C++ IDE",critical
2389,"Ubuntu 10.10 x86_64, JVM crash using C/C++ IDE",critical
2390,THViewPart leaks Clipboard instance,major
2391,Crash in org.eclipse.cdt.internal.core.dom.parser.cpp.CPPASTFunctionDeclarator.postAccept,critical
2392,Index not updated when complete folder deleted,major
2393,Shared ast is exposed for concurrent usage,major
2394,"Standard error output (stderr, cerr) doesn't output anything",major
2395,Remove unused dependency to org.eclipse.jface,minor
2397,Eclipse CDT hangs when bringing up autocompletion list,blocker
2398,Executable View should create virtual folders when importing executables,minor
2399,Referenced projects are unnecessarily built multiple times,major
2400,"while building project cannot modify its files (save actions, change its properties)",major
2401,Eclipse CDT crashes when importing existing C-code,major
2402,Codan checkers run even when disabled,major
2404,macros definition depnds on file order in indexing operation.,major
2405,Cannot install breakpoint in dynamic loaded library,major
2406,CDT is crashing on the indexing of a project at startup,major
2407,CDT is crashing on the indexing of a project at startup,major
2408,CDT is crashing on the indexing of a project at startup,major
2409,"error of ""Open declaration"" : find declaration of function goes wrong",major
2410,Member function call of array type variable yields ProblemBinding,minor
2411,"sin(a), sqrt(a) translation error",major
2412,Copy constructor not resolved as implicit name,minor
2414,GDB (DSF) Hardware Debugging Launcher fails to complete launch,major
2415,"Wrong warning ""No return, in function returning non-void""",minor
2416,Permission denied to c/cygwin/bin/gcc,major
2417,Ever growing resource tree with cyclic symbolic links,major
2418,Deadlock between BinaryRunner and project model serializing lock,major
2421,IASTPreprocessorStatement contained in inactive code block claims to be active,minor
2422,"After running C/C++ indexer, cannot find references for a function",major
2423,Codan doesn't understand typedefed structure,major
2424,NullPointerException in creation of new class,major
2425,Always crashes on load,critical
2426,"Debugger UI not conform with debugger status, unusable",major
2427,Changing C/C++ project toolchain away from Cross GCC loses Cross GCC option settings.,minor
2428,Eclipse can't index an Android project.,blocker
2432,"getter/setter ""name style"" should ignore filed prefix",minor
2433,Make MAX_DELAY of editor content assist computation configurable,major
2435,Delete expression lacks implicit name with binding to operator delete,minor
2436,Galileo CDT download incomplete - missing files,major
2437,cdt editor hangs when trying to autocomplete,critical
2439,Generate Getters and Setters can generate code containing reserved keywords,minor
2440,False error message: Symbol 'CLOCKS_PER_SEC' could not be resolved,minor
2441,"CDT8 cannot parse __is_pod, __is_empty declaration in namespace std.",major
2442,fprintf is not resolved,major
2443,object member completion causes eclipse to crash,critical
2444,While linking folder in source location JVM crashed,critical
2445,Crashes randomly while editing C/C++ files.,critical
2446,Formatting bug with using macro for namespace,major
2447,[C] No content assist for names of designated initializers,major
2448,compile error due to unused import in RegisterManager,blocker
2450,Misc minor fixes to EDC,minor
2452,In DwarfCompileUnit#getChildren() ensure that the compile unit is parsed before returning results,minor
2453,Built-in includes seem to be broken for Cross GCC,blocker
2455,C/C++ GCC Cross Compiler support for static libraries broken,major
2456,C/C++ GCC Cross Compiler support for dynamic libraries is broken,major
2457,EDC tests timeout when files are missing rather than failing when lack of file detected,minor
2458,CCE in composite index,major
2459,parser displays class's template base class member with an syntax error.,major
2462,"""invalid thread access"" dialog when attempting to search C/C++ project for references",major
2463,typedef enum removed from index after changes in header file,major
2464,GDB MI parser in CDT/CDI is broken on Windows,major
2465,"In new class window, ""add"" in base classes section caused eclipse freeze for about ~1 minute",major
2466,You cannot enter an expression in the memory Browser expression area if a continuous breakpoint is runing,major
2467,Eclipse cannot understand unistd.h and getopt.h together when importing a project,major
2468,TVT/DVT3.7:TCT95: GSSC: Synchronization test,trivial
2469,Compiler symbols do not make the right active/inactive code,major
2471,"TVT/DVT3.7:TCT100: FRA - Apostrophes not displayed in ""Code analysis"" panel of project preferences",critical
2472,"Invalid closing brace position with ""for"" loop",major
2474,Bugs are shown in editor even if there are none,major
2475,boost library not usable with CDT 8.0 and codan (indexer problem ?),major
2476,Synchronization in Spawner.waitFor() and Spawner.destroy() is problematic,major
2477,new C/C++ project action caused JVM crash,major
2478,"Eclipse getting slower and slower, UI freeze for some seconds and then resume",critical
2479,"Clicking 'OK' in Project Properties Dialog results in ""Out of Bounds"" Error",major
2480,[Index] Implicit default constructor returned as constructor after defining an explicit constructor.,minor
2481,AM_SILENT_RULES fouls scanner discovery,minor
2482,Eclipse crashes when opened w/ error log reporting EXCEPTION_ACCESS_VIOLATION,critical
2483,c parser crashes eclipse platform when indexing (possibly) malformed code,critical
2484,"Input redirection fails in Run (Arguments not handled correctly, Debug works fine)",major
2485,Writing C files crashes eclipse on Win XP x64 with x86_64 Indigo SR1 and CDT.,critical
2486,"GDB Hardware Debugging options ""Reset and Delay"" and ""Halt"" in Startup tab have no effect on remote target",minor
2487,Unabel to resolve enums in C++ files when placed in header file.,major
2488,java.lang.StackOverflowError when opening C++ project,critical
2489,The float-versions of the math-functions are not indexed.,major
2490,Automatically generated explicit constructor has the explicit keyword in constructor definition,minor
2491,"Beachball (i.e., hang) on OS X Lion",critical
2493,Indexer crashes during build of LLVM + Clang,critical
2494,Login Error,critical
2495,"Eclipse hangs when adding an ""output location"" filter",critical
2496,Edit toolbar missing,minor
2497,CTypedef and CStructure doesn't implement the toString method,minor
2498,Problem in connecting java with C/C++ using JNI,major
2499,C++11 standard headers missing from file types,major
2500,eclipse showing INTERNAL ERROR by the problem JAVA.LANG.StringIndexOutOfBoundException,critical
2502,unable to resolve int64_t overload,major
2503,[Implement Method] Refactoring wizard opens even if there are no method to implement,minor
2504,IndexerPreferenceListener leaks CEditor instance,major
2505,Generate Getters and Setters leaks memory,major
2506,Rename refactoring without dialog leaks memory,major
2507,debugging - java.lang.NoClassDefFoundError: on GdbLaunch for PyDev and CDT projects,major
2508,Preferences page uses wrong icons,trivial
2510,Tab disapear on save,minor
2511,Eclipse got stuck,critical
2512,Symbol resolution has stopped working between Juno M4/M5,major
2514,Eclipse crashes while indexing my project.,critical
2516,"The wizard to ""Create a new C project"" locks up when Next is clicked.  A Force Quit is needed to kill it.",critical
2517,New deadlock in indexer job : PDOMManager.createIndexer() vs PDOMManager.savePreferences(),major
2518,Refresh scope becomes empty after closing/opening project if left to default,critical
2519,Context menu entries for creating new Source/Header Files missing in ProjectExplorer,minor
2520,Project Dependencies are not compiled in requested order when using HeadlessBuild,major
2521,Unexpected Resource Configurations menu item on Java breakpoint,major
2522,built-in specs for cross-compilation causing build error due to false include folder,blocker
2523,"""Run as you type"" feature doesn't support custom #define's from project settings",minor
2525,Editor show any external type as unknown including stdc++ such std::string,major
2526,CDT does not recognize methods inherited from std::atomic_bool,major
2527,Starting up hangs when there are many files opened in the last session,critical
2528,"Including JNI.h causes ""Type JNIEnv could not be resolved"" type errors, even though they are present in included JNI.h file",major
2529,[sd90] Scanner Discovery doesn't run on certain toolchains,major
2530,"Inclusion of windows.h, winsock.h, or winsock2.h causes unrelated warnings and errors to be reported for source file being edited",major
2531,Binary not found when exe same name as extension-less header.,major
2533,Internal builder seems broken,major
2534,[sd90] Cannot add C++ include paths via Preprocessor Include Paths or Paths and Symbols,major
2535,Massive memory leak indexing with Juno nightly,major
2536,C++ editor doesn't insert spaces instead of tabs,major
2537,"Editor crashes from certain C++ code: java.lang.StackOverflowError during ""Notifying selection listeners""",critical
2538,MinGW 64bit toolchain not detected.,minor
2541,Troubles with template template,major
2542,CDT debugger 'Display As Array...' does not show elements of large array,major
2543,RejectedExecutionException thrown when find in memory view after re-launching,major
2544,Eclipse hangs on 'Terminate and Remove' in the CDT debugger,critical
2545,c++-file-entry in index-up-front-list yields unresolved include,minor
2547,eclipse-cpp-juno-RC3 contains java functionality that does not work,major
2548,"[CDT][Content Assist] Inside a namespace scope, the global namespace is not filtered out.",major
2549,[Debug] Can't set environment variables in the remote launch configuration,major
2550,"C/C++ Unit - Google Test - ""Unknown Error during parsing Google Test module output: Unexpected test module output"" gtest 1.6.0",major
2551,Indexer uses wrong (excluded) files and causes code analysis error,major
2552,Projectless debugging: no error is reported if a directory is specified as the program path,minor
2553,No error is reported if a directory is specified as program path,minor
2554,Eclipse Juno 64 bits don't discover the visual studio paths,major
2555,Juno Indexer cannot find headers in workspace folders that Indigo did find,major
2556,Problem with BuildSettingsBlock.label.internal.builder.ignore.err,trivial
2557,IllegalArgumentException in ThreadVMNode,minor
2558,all threads that have ever been displayed get refreshed on suspend,major
2559,"std::move not recognized, leads to numerous false codan errors",major
2560,"std::forward ambiguity, leads to numerous codan false errors",major
2561,TVT/DVT3.8:TCT71: CCA: test for WSW38 TVT/DVT Bridge,minor
2563,Toolchain not detected,major
2564,Problem with NewCProjectV2.description in cdt.autotools.core/plugin.properties,trivial
2565,Build error on CDT 8.1.0 on AVR cross compile projects,major
2567,TVT/DVT3.8:TCT99: ARA: Incorrect mirrored strings occurred on panels of right click menu selection of Invoke Autotools,minor
2568,TVT/DVT3.8:TCT101: ARA: Incorrect mirrorred strings occurred on properties page of bupc on Linux,minor
2569,TVT/DVT3.8:TCT110: RUS: Entries and Providers are not translated in C++ preferences,major
2571,TVT/DVT3.8:TCT175: TVT pt_BR: Error message,critical
2572,Problem with Option.configure.sharedstatedir.tip in org.eclipse.cdt,trivial
2573,Editor refresh problem when template executed twice,minor
2575,Comment / uncommenting differently,major
2576,java.lang.NullPointerException during build,major
2577,Indexer ClassCastException,major
2578,"[sd90] ""command to get compiler specs"" does not take effect for current project",major
2579,Symbols from base class become unresolved when header is modified,major
2580,Widget is Disposed Error when terminal is closed before command completes,major
2581,#include dependencies are not respected when building a makefile project (-MT flag),major
2582,Monitor is flickering everytime C++ project is being build or run,major
2584,Members of anonymous namespace visible outside file,major
2585,StackOverflowError in ASTCommenter.getNextNodeInTu method,major
2586,"In C/C++ perspective, the version number in the Package Explorer appears doubled",major
2589,"When importing an existing CDT project, language settings providers are disabled",major
2590,NullPointerException in CDT for Semantic Highlighting,major
2591,can't set CDT breakpoints in remote projects,major
2592,Regression: ClassCastException evaluating read/write flags.,major
2593,NPE when parallelizationNumber is missing,major
2594,NPE thrown in LanguageSettingsProviderTab when selecting a newly created configuration,critical
2595,Switching back to project specific language settings provider seems to be incorrect,major
2596,Codan shows false errors on C++11 features.,major
2597,Initial provider command is not restored for non-shared providers,major
2598,Indexer fails with a certain combination of templates and it fails for the entire translation unit.,major
2599,DefaultSettingConfiguration is not switched when setting configuration active,major
2600,NPE thrown in LanguageSettingsProviderTab after removing entries in file properties,major
2601,StackOverflowError in org.eclipse.cdt.internal.core.dom.rewrite.commenthandler.ASTCommenter.getNextNodeInTu endless recursion,major
2602,"can't override Includes,Symbols  tab of Path and symbols properties page for C/CPP projects",blocker
2603,[Visualizer] m_recache is never reset to false,minor
2605,Eclipse (Juno) CDT indexer: “Error while parsing…” a Makefile project,major
2606,Template Inheritance Not Working in Indexer,major
